Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,Feature
"[98.50, inf)",9300,0.6332561623314722,8720,580,0.06236559139784946,0.2699591116531561,0.04122743899035217,0.005137837872217194,VM08_SP_VM2_15
-2.0,951,0.06475554950292796,891,60,0.06309148264984227,0.2576125635393045,0.0038587706009307913,0.0004810169625221487,VM08_SP_VM2_15
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,VM08_SP_VM2_15
"[0, 41.50)",10974,0.7472422715511371,10291,683,0.062238017131401493,0.2721428445558973,0.049393808538735026,0.0061552432666982515,VAL_DELINQ_ACCS
"[41.50, 376.00)",767,0.05222661037723002,643,124,0.16166883963494133,-0.794524143076822,0.04588749846986185,0.005589672470302972,VAL_DELINQ_ACCS
"[376.00, inf)",735,0.05004766444232602,592,143,0.1945578231292517,-1.019725297085306,0.0792048072345391,0.009492772131229277,VAL_DELINQ_ACCS
-2.0,2167,0.1475554950292796,1942,225,0.10383017997231195,-0.2850140550625544,0.013511935406897189,0.001683298298858004,VAL_DELINQ_ACCS
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,VAL_DELINQ_ACCS
"[0, 0.50)",10687,0.727699850197467,9931,756,0.07074015158603911,0.13498777901442116,0.012530723375834475,0.001565152279989629,ND_ERL_01
"[0.50, inf)",3835,0.26113305188615005,3425,410,0.10691003911342895,-0.3176877107114322,0.030119515956768893,0.00374918652947372,ND_ERL_01
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,ND_ERL_01
-3.0,119,0.008102955195424213,110,9,0.07563025210084033,0.06286848674679257,3.119286735904265e-05,3.898466421005262e-06,ND_ERL_01
-4.0,1,6.809206046574969e-05,1,0,0.0,0.0,0.0,0.0,ND_ERL_01
-2.0,1,6.809206046574969e-05,1,0,0.0,0.0,0.0,0.0,ND_ERL_01
"[0, 0.50)",5519,0.3758000817104726,4915,604,0.10944011596303678,-0.3439144670629526,0.0513593453614458,0.006388465362579816,VM08_SP_VM2_20
"[0.50, 500.50)",2666,0.1815334332016887,2478,188,0.07051762940735183,0.138377797649734,0.003280265670355002,0.00040970637643917857,VM08_SP_VM2_20
"[500.50, 1085.00)",1624,0.11058150619637751,1510,114,0.07019704433497537,0.1432791797050701,0.002137857037059448,0.0002670037811734081,VM08_SP_VM2_20
"[1085.00, 1802.50)",1256,0.08552362794498161,1184,72,0.05732484076433121,0.35960039471849115,0.009519629737065514,0.0011835833937731766,VM08_SP_VM2_20
"[1802.50, 3115.00)",1570,0.10690453493122702,1483,87,0.055414012738853505,0.39552692177394366,0.01418435823053845,0.0017615770199270533,VM08_SP_VM2_20
"[3115.00, inf)",1057,0.07197330791229743,1007,50,0.04730368968779565,0.5623205855810118,0.018029130332933168,0.00222441078236724,VM08_SP_VM2_20
-2.0,951,0.06475554950292796,891,60,0.06309148264984227,0.2576125635393045,0.0038587706009307913,0.0004810169625221487,VM08_SP_VM2_20
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,VM08_SP_VM2_20
"[0, 1.00)",12857,0.8754596214081438,11956,901,0.07007855642840476,0.14509596408608605,0.0173439126821401,0.0021660893213585504,EA1_D_02
"[1.00, inf)",1786,0.12161241999182895,1512,274,0.1534154535274356,-0.7323268513579964,0.08851624331175639,0.010823728334088185,EA1_D_02
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,EA1_D_02
"[0, 0.50)",10845,0.7384583957510554,9895,950,0.0875979714153988,-0.09706442826732475,0.007247038118024259,0.0009055243176425004,ND_HAC_06
"[0.50, inf)",3798,0.2586136456489173,3573,225,0.05924170616113744,0.3246731541095853,0.023807101737313666,0.0029628855449554924,ND_HAC_06
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,ND_HAC_06
"[0, 11645.50)",1427,0.09716737028462481,1226,201,0.14085494043447794,-0.6321800932723236,0.050586317824117766,0.006220053415189639,AFF_E_07_01
"[11645.50, 24070.00)",1282,0.0872940215170911,1157,125,0.09750390015600624,-0.21511531181802912,0.004421824957461405,0.000551664859740634,AFF_E_07_01
"[24070.00, inf)",766,0.05215851831676427,708,58,0.07571801566579635,0.06161378143789609,0.0001929546344740618,2.4115514900006755e-05,AFF_E_07_01
-4.0,9178,0.6249489309546506,8565,613,0.06679015035955546,0.19668717311260453,0.02226619374846488,0.002778796490582172,AFF_E_07_01
-3.0,1433,0.09757592264741931,1291,142,0.09909281228192603,-0.2330419684640228,0.005844643726698131,0.0007289317431112188,AFF_E_07_01
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,AFF_E_07_01
-2.0,557,0.037927277679422576,521,36,0.06463195691202872,0.23184380158785256,0.0018502631094602607,0.00023076628460683406,AFF_E_07_01
"[0, 1.50)",3467,0.2360751736347542,3254,213,0.061436400346120565,0.2859608203601538,0.017131308966977787,0.0021341470279741693,TRD_O_06
"[1.50, inf)",4737,0.3225520904262563,4417,320,0.06755330377876292,0.18450771409334976,0.010164447308457485,0.0012687567399225028,TRD_O_06
-3.0,6426,0.43755958055290756,5784,642,0.09990662931839403,-0.24212484156076508,0.02840016412226282,0.003541374272358344,TRD_O_06
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,TRD_O_06
-2.0,13,0.000885196786054746,13,0,0.0,0.0,0.0,0.0,TRD_O_06
"[0, 0.50)",10761,0.7327386626719324,9826,935,0.08688783570300158,-0.08814661826949788,0.005908078461921046,0.0007382708133791167,E2_G_08
"[0.50, inf)",3882,0.2643333787280403,3642,240,0.061823802163833076,0.27926203523615767,0.018344668486608862,0.0022856611886953454,E2_G_08
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,E2_G_08
"[0, 13718.00)",918,0.06250851150755822,795,123,0.13398692810457516,-0.5742295424274899,0.026215483834703093,0.003232642593604132,AFF_T_07_01
"[13718.00, inf)",1135,0.0772844886286259,1017,118,0.10396475770925111,-0.2864595301265096,0.007153393116337178,0.000891129333122985,AFF_T_07_01
-4.0,10988,0.7481955603976577,10200,788,0.07171459774299235,0.12025760770507876,0.010288454653823761,0.0012852824410203023,AFF_T_07_01
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,AFF_T_07_01
-3.0,1045,0.07115620318670843,935,110,0.10526315789473684,-0.30032113821313366,0.00728123396356688,0.0009067492065679026,AFF_T_07_01
-2.0,557,0.037927277679422576,521,36,0.06463195691202872,0.23184380158785256,0.0018502631094602607,0.00023076628460683406,AFF_T_07_01
"[0, 5.50)",745,0.05072858504698352,691,54,0.07248322147651007,0.10876847549399082,0.0005733980539850812,7.163944621636927e-05,VM02_SP_VM1_18
"[5.50, 28.50)",786,0.05352035952607926,745,41,0.05216284987277354,0.4594248499658473,0.009332800055922229,0.0011564472562598498,VM02_SP_VM1_18
"[28.50, inf)",1088,0.07408416178673567,1047,41,0.03768382352941176,0.7997248424568246,0.03412390854348037,0.004155335264616243,VM02_SP_VM1_18
-2.0,12024,0.8187389350401744,10985,1039,0.0864105123087159,-0.08211530798992106,0.005714499970704323,0.0007141118741946159,VM02_SP_VM1_18
-1.0,43,0.0029279586000272367,41,2,0.046511627906976744,0.5800375844349581,0.0007748016477522533,9.5514948628098e-05,VM02_SP_VM1_18
